       Time_s           01           02           03           04           05
   1.8450E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8259E-02   2.8259E+02
   1.8550E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8260E-02   2.8260E+02
   1.8650E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8261E-02   2.8261E+02
   1.8750E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8262E-02   2.8262E+02
   1.8850E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8262E-02   2.8262E+02
   1.8950E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8263E-02   2.8263E+02
   1.9050E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8264E-02   2.8264E+02
   1.9150E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8265E-02   2.8265E+02
   1.9250E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8265E-02   2.8265E+02
   1.9350E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8266E-02   2.8266E+02
   1.9450E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8267E-02   2.8267E+02
   1.9550E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8267E-02   2.8267E+02
   1.9650E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8268E-02   2.8268E+02
   1.9750E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8269E-02   2.8268E+02
   1.9900E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8269E-02   2.8269E+02
   2.0050E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8270E-02   2.8270E+02
   2.0200E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8271E-02   2.8271E+02
   2.0350E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8271E-02   2.8271E+02
   2.0500E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8272E-02   2.8272E+02
   2.0650E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8272E-02   2.8272E+02
   2.0800E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8273E-02   2.8273E+02
   2.0950E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8273E-02   2.8273E+02
   2.1100E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8273E-02   2.8273E+02
   2.1250E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8274E-02   2.8273E+02
   2.1400E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8274E-02   2.8274E+02
   2.1550E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8274E-02   2.8274E+02
   2.1700E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8274E-02   2.8274E+02
   2.1850E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8274E-02   2.8274E+02
   2.2000E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8274E-02   2.8274E+02
   2.2150E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8274E-02   2.8274E+02
   2.2300E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8274E-02   2.8274E+02
   2.2450E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8274E-02   2.8274E+02
   2.2600E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8274E-02   2.8274E+02
   2.2750E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8273E-02   2.8273E+02
   2.2900E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8273E-02   2.8273E+02
   2.3050E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8273E-02   2.8273E+02
   2.3200E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8272E-02   2.8272E+02
   2.3350E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8272E-02   2.8272E+02
   2.3500E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8272E-02   2.8272E+02
   2.3650E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8271E-02   2.8271E+02
   2.3800E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8271E-02   2.8271E+02
   2.3950E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8270E-02   2.8270E+02
   2.4100E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8270E-02   2.8270E+02
   2.4250E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8269E-02   2.8269E+02
   2.4400E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8268E-02   2.8268E+02
   2.4550E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8268E-02   2.8268E+02
   2.4700E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8267E-02   2.8267E+02
   2.4850E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8266E-02   2.8266E+02
   2.5000E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8266E-02   2.8266E+02
   2.5150E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8265E-02   2.8265E+02
   2.5300E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8264E-02   2.8264E+02
   2.5450E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8263E-02   2.8263E+02
   2.5600E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8263E-02   2.8263E+02
   2.5750E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8262E-02   2.8262E+02
   2.5900E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8261E-02   2.8261E+02
   2.6050E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8260E-02   2.8260E+02
   2.6200E-06   4.0000E+01   3.0000E+02   8.8016E+03   2.8259E-02   2.8259E+02
   2.6250E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8275E-02   2.8275E+02
   2.6350E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8271E-02   2.8271E+02
   2.6500E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8267E-02   2.8267E+02
   2.6650E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8265E-02   2.8265E+02
   2.6800E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8264E-02   2.8264E+02
   2.6950E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8263E-02   2.8263E+02
   2.7100E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8262E-02   2.8262E+02
   2.7250E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8261E-02   2.8261E+02
   2.7400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8260E-02   2.8260E+02
   2.7550E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8259E-02   2.8259E+02
   2.7700E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8258E-02   2.8258E+02
   2.7850E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8257E-02   2.8257E+02
   2.8000E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8256E-02   2.8256E+02
   2.8150E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8255E-02   2.8255E+02
   2.8300E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8254E-02   2.8254E+02
   2.8450E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8253E-02   2.8252E+02
   2.8600E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8251E-02   2.8251E+02
   2.8750E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8250E-02   2.8250E+02
   2.8900E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8249E-02   2.8249E+02
   2.9050E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8248E-02   2.8248E+02
   2.9200E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8247E-02   2.8247E+02
   2.9400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8245E-02   2.8245E+02
   2.9600E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8244E-02   2.8244E+02
   2.9800E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8242E-02   2.8242E+02
   3.0000E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8240E-02   2.8240E+02
   3.0200E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8239E-02   2.8239E+02
   3.0400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8237E-02   2.8237E+02
   3.0600E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8235E-02   2.8235E+02
   3.0800E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8234E-02   2.8234E+02
   3.1000E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8232E-02   2.8232E+02
   3.1200E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8230E-02   2.8230E+02
   3.1400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8228E-02   2.8228E+02
   3.1600E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8226E-02   2.8226E+02
   3.1800E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8225E-02   2.8225E+02
   3.2000E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8223E-02   2.8223E+02
   3.2200E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8221E-02   2.8221E+02
   3.2400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8219E-02   2.8219E+02
   3.2600E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8217E-02   2.8217E+02
   3.2800E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8215E-02   2.8215E+02
   3.3000E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8213E-02   2.8213E+02
   3.3200E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8212E-02   2.8211E+02
   3.3400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8210E-02   2.8210E+02
   3.3600E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8208E-02   2.8208E+02
   3.3800E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8206E-02   2.8206E+02
   3.4000E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8204E-02   2.8204E+02
   3.4200E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8202E-02   2.8202E+02
   3.4400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8200E-02   2.8200E+02
   3.4600E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8198E-02   2.8198E+02
   3.4800E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8196E-02   2.8196E+02
   3.5000E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8194E-02   2.8194E+02
   3.5200E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8192E-02   2.8192E+02
   3.5400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8190E-02   2.8190E+02
   3.5600E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8188E-02   2.8188E+02
   3.5800E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8186E-02   2.8185E+02
   3.6000E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8183E-02   2.8183E+02
   3.6200E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8181E-02   2.8181E+02
   3.6400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8179E-02   2.8179E+02
   3.6600E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8177E-02   2.8177E+02
   3.6800E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8175E-02   2.8175E+02
   3.7000E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8173E-02   2.8173E+02
   3.7200E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8171E-02   2.8171E+02
   3.7400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8169E-02   2.8169E+02
   3.7600E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8167E-02   2.8167E+02
   3.7800E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8164E-02   2.8164E+02
   3.8000E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8162E-02   2.8162E+02
   3.8200E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8160E-02   2.8160E+02
   3.8400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8158E-02   2.8158E+02
   3.8650E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8155E-02   2.8155E+02
   3.8900E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8153E-02   2.8153E+02
   3.9150E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8150E-02   2.8150E+02
   3.9400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8147E-02   2.8147E+02
   3.9650E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8144E-02   2.8144E+02
   3.9900E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8142E-02   2.8142E+02
   4.0150E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8139E-02   2.8139E+02
   4.0400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8136E-02   2.8136E+02
   4.0650E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8133E-02   2.8133E+02
   4.0900E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8131E-02   2.8131E+02
   4.1150E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8128E-02   2.8128E+02
   4.1400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8125E-02   2.8125E+02
   4.1650E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8122E-02   2.8122E+02
   4.1900E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8119E-02   2.8119E+02
   4.2150E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8117E-02   2.8117E+02
   4.2400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8114E-02   2.8114E+02
   4.2650E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8111E-02   2.8111E+02
   4.2900E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8108E-02   2.8108E+02
   4.3150E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8105E-02   2.8105E+02
   4.3400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8102E-02   2.8102E+02
   4.3650E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8100E-02   2.8100E+02
   4.3900E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8097E-02   2.8097E+02
   4.4150E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8094E-02   2.8094E+02
   4.4400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8091E-02   2.8091E+02
   4.4650E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8088E-02   2.8088E+02
   4.4900E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8085E-02   2.8085E+02
   4.5150E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8082E-02   2.8082E+02
   4.5400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8079E-02   2.8079E+02
   4.5650E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8077E-02   2.8077E+02
   4.5900E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8074E-02   2.8074E+02
   4.6150E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8071E-02   2.8071E+02
   4.6400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8068E-02   2.8068E+02
   4.6650E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8065E-02   2.8065E+02
   4.6900E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8062E-02   2.8062E+02
   4.7150E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8059E-02   2.8059E+02
   4.7400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8056E-02   2.8056E+02
   4.7650E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8053E-02   2.8053E+02
   4.7950E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8050E-02   2.8050E+02
   4.8250E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8046E-02   2.8046E+02
   4.8550E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8043E-02   2.8043E+02
   4.8850E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8039E-02   2.8039E+02
   4.9150E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8036E-02   2.8036E+02
   4.9450E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8032E-02   2.8032E+02
   4.9750E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8029E-02   2.8029E+02
   5.0050E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8025E-02   2.8025E+02
   5.0350E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8022E-02   2.8021E+02
   5.0650E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8018E-02   2.8018E+02
   5.0950E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8014E-02   2.8014E+02
   5.1250E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8011E-02   2.8011E+02
   5.1550E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8007E-02   2.8007E+02
   5.1850E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8004E-02   2.8004E+02
   5.2150E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.8000E-02   2.8000E+02
   5.2450E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7997E-02   2.7996E+02
   5.2750E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7993E-02   2.7993E+02
   5.3050E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7989E-02   2.7989E+02
   5.3350E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7986E-02   2.7986E+02
   5.3650E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7982E-02   2.7982E+02
   5.3950E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7979E-02   2.7978E+02
   5.4250E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7975E-02   2.7975E+02
   5.4550E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7971E-02   2.7971E+02
   5.4850E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7968E-02   2.7968E+02
   5.5150E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7964E-02   2.7964E+02
   5.5450E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7960E-02   2.7960E+02
   5.5750E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7957E-02   2.7957E+02
   5.6050E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7953E-02   2.7953E+02
   5.6350E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7949E-02   2.7949E+02
   5.6700E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7945E-02   2.7945E+02
   5.7050E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7941E-02   2.7941E+02
   5.7400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7937E-02   2.7937E+02
   5.7750E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7932E-02   2.7932E+02
   5.8100E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7928E-02   2.7928E+02
   5.8450E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7924E-02   2.7924E+02
   5.8800E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7920E-02   2.7920E+02
   5.9150E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7915E-02   2.7915E+02
   5.9500E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7911E-02   2.7911E+02
   5.9850E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7907E-02   2.7907E+02
   6.0200E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7902E-02   2.7902E+02
   6.0550E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7898E-02   2.7898E+02
   6.0900E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7894E-02   2.7894E+02
   6.1250E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7889E-02   2.7889E+02
   6.1600E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7885E-02   2.7885E+02
   6.1950E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7881E-02   2.7881E+02
   6.2300E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7876E-02   2.7876E+02
   6.2650E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7872E-02   2.7872E+02
   6.3000E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7868E-02   2.7868E+02
   6.3350E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7863E-02   2.7863E+02
   6.3700E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7859E-02   2.7859E+02
   6.4050E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7855E-02   2.7854E+02
   6.4400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7850E-02   2.7850E+02
   6.4750E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7846E-02   2.7846E+02
   6.5100E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7841E-02   2.7841E+02
   6.5500E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7836E-02   2.7836E+02
   6.5900E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7831E-02   2.7831E+02
   6.6300E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7826E-02   2.7826E+02
   6.6700E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7821E-02   2.7821E+02
   6.7100E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7816E-02   2.7816E+02
   6.7500E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7811E-02   2.7811E+02
   6.7900E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7806E-02   2.7806E+02
   6.8300E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7801E-02   2.7801E+02
   6.8700E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7796E-02   2.7796E+02
   6.9100E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7791E-02   2.7791E+02
   6.9500E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7786E-02   2.7786E+02
   6.9900E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7780E-02   2.7780E+02
   7.0300E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7775E-02   2.7775E+02
   7.0700E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7770E-02   2.7770E+02
   7.1100E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7765E-02   2.7765E+02
   7.1500E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7760E-02   2.7760E+02
   7.1900E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7755E-02   2.7755E+02
   7.2300E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7750E-02   2.7750E+02
   7.2700E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7744E-02   2.7744E+02
   7.3100E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7739E-02   2.7739E+02
   7.3500E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7734E-02   2.7734E+02
   7.3950E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7728E-02   2.7728E+02
   7.4400E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7722E-02   2.7722E+02
   7.4850E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7716E-02   2.7716E+02
   7.5300E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7711E-02   2.7711E+02
   7.5750E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7705E-02   2.7705E+02
   7.6200E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7699E-02   2.7699E+02
   7.6650E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7693E-02   2.7693E+02
   7.7100E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7687E-02   2.7687E+02
   7.7550E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7681E-02   2.7681E+02
   7.8000E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7675E-02   2.7675E+02
   7.8450E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7669E-02   2.7669E+02
   7.8900E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7663E-02   2.7663E+02
   7.9350E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7657E-02   2.7657E+02
   7.9800E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7651E-02   2.7651E+02
   8.0250E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7645E-02   2.7645E+02
   8.0700E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7639E-02   2.7639E+02
   8.1150E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7633E-02   2.7633E+02
   8.1600E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7627E-02   2.7627E+02
   8.2050E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7621E-02   2.7621E+02
   8.2550E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7614E-02   2.7614E+02
   8.3050E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7608E-02   2.7608E+02
   8.3550E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7601E-02   2.7601E+02
   8.4050E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7594E-02   2.7594E+02
   8.4550E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7587E-02   2.7587E+02
   8.5050E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7580E-02   2.7580E+02
   8.5550E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7574E-02   2.7574E+02
   8.6050E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7567E-02   2.7567E+02
   8.6550E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7560E-02   2.7560E+02
   8.7050E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7553E-02   2.7553E+02
   8.7550E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7546E-02   2.7546E+02
   8.8050E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7539E-02   2.7539E+02
   8.8550E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7532E-02   2.7532E+02
   8.9050E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7526E-02   2.7526E+02
   8.9550E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7519E-02   2.7519E+02
   9.0050E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7512E-02   2.7512E+02
   9.0550E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7505E-02   2.7505E+02
   9.1100E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7497E-02   2.7497E+02
   9.1650E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7489E-02   2.7489E+02
   9.2200E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7482E-02   2.7482E+02
   9.2750E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7474E-02   2.7474E+02
   9.3300E-06   4.0000E+01   3.0000E+02   8.8052E+03   2.7466E-02   2.7466E+02
   9.3800E-06   4.0000E+01   3.0000E+02   8.8089E+03   2.7476E-02   2.7476E+02
   9.3900E-06   4.0000E+01   3.0000E+02   8.8089E+03   2.7471E-02   2.7470E+02
   9.4250E-06   4.0000E+01   3.0000E+02   8.8089E+03   2.7462E-02   2.7462E+02
   9.4800E-06   4.0000E+01   3.0000E+02   8.8089E+03   2.7454E-02   2.7454E+02
   9.5350E-06   4.0000E+01   3.0000E+02   8.8089E+03   2.7446E-02   2.7446E+02
   9.5900E-06   4.0000E+01   3.0000E+02   8.8089E+03   2.7439E-02   2.7439E+02
   9.6450E-06   4.0000E+01   3.0000E+02   8.8089E+03   2.7432E-02   2.7431E+02
   9.7000E-06   4.0000E+01   3.0000E+02   8.8089E+03   2.7424E-02   2.7424E+02
